ANO_EXERCICIO;COD_REFERENCIA;COD_ORUN_O;COD_ORUN_U;COD_ESFE;COD_FUNC;COD_SBFU;COD_PROG;COD_ACAO;COD_LOCG;COD_MOMENTO
2008;891399;26000O;26301U;10;12;363;1062;1H100000;1H100131;1
2008;891392;26000O;26301U;10;12;363;1062;1H100000;1H100349;1
2008;891395;26000O;26301U;10;12;363;1062;1H100000;1H100397;1
2008;891396;26000O;26301U;10;12;363;1062;1H100000;1H100415;1
2008;891397;26000O;26301U;10;12;363;1062;1H100000;1H100421;1
2008;891393;26000O;26301U;10;12;363;1062;1H100000;1H100439;1
2008;891394;26000O;26301U;10;12;363;1062;1H100000;1H100493;1
2008;880420;26000O;26301U;10;12;363;1062;1H100000;;1
2008;831073;26000O;26301U;10;12;363;1062;23190000;23190029;1
2008;828394;26000O;26301U;10;12;363;1062;23190000;;1
2008;830766;26000O;26301U;10;12;363;1062;29920000;29920029;1
2008;830766;26000O;26301U;10;12;363;1062;29920000;29920029;5
2008;828232;26000O;26301U;10;12;363;1062;29920000;;1
2008;828232;26000O;26301U;10;12;363;1062;29920000;;5
2008;830898;26000O;26301U;10;12;363;1062;29940000;29940029;1
2008;827944;26000O;26301U;10;12;363;1062;29940000;;1
2008;848326;26000O;26301U;10;12;363;1062;63010000;63010029;1
2008;845887;26000O;26301U;10;12;363;1062;63010000;;1
2008;848363;26000O;26301U;10;12;363;1062;63580000;63580029;1
2008;845924;26000O;26301U;10;12;363;1062;63580000;;1
2008;831208;26000O;26301U;10;12;363;1062;63640000;63640029;1
2008;828538;26000O;26301U;10;12;363;1062;63640000;;1
2008;851240;26000O;26301U;10;12;364;1073;40020000;40020029;1
2008;850152;26000O;26301U;10;12;364;1073;40020000;;1
2008;832647;26000O;26301U;10;12;364;1073;40090000;40090029;1
2008;832647;26000O;26301U;10;12;364;1073;40090000;40090029;5
2008;829977;26000O;26301U;10;12;364;1073;40090000;;1
2008;829977;26000O;26301U;10;12;364;1073;40090000;;5
2008;832253;26000O;26301U;10;12;365;0750;20100000;20100029;4
2008;829610;26000O;26301U;10;12;365;0750;20100000;;4
2008;871356;26000O;26301U;10;12;571;1375;86670000;86670029;1
2008;871205;26000O;26301U;10;12;571;1375;86670000;;1
2008;837014;26000O;26301U;10;28;846;0901;00050000;00050001;8
2008;837013;26000O;26301U;10;28;846;0901;00050000;;8
2008;205993;26000O;26301U;20;09;272;0089;01810000;01810029;5
2008;138014;26000O;26301U;20;09;272;0089;01810000;;5
2008;894791;26000O;26301U;20;12;301;0750;20040000;20040029;4
2008;894694;26000O;26301U;20;12;301;0750;20040000;;4
2008;848507;26000O;26302U;10;12;122;1062;09HB0000;09HB0001;5
2008;846067;26000O;26302U;10;12;122;1062;09HB0000;;5
2008;831627;26000O;26302U;10;12;128;1067;45720000;45720032;1
2008;829361;26000O;26302U;10;12;128;1067;45720000;;1
2008;832502;26000O;26302U;10;12;306;0750;20120000;20120032;4
2008;829859;26000O;26302U;10;12;306;0750;20120000;;4
2008;832378;26000O;26302U;10;12;331;0750;20110000;20110032;4
2008;829735;26000O;26302U;10;12;331;0750;20110000;;4
2008;830767;26000O;26302U;10;12;363;1062;29920000;29920032;1
2008;830767;26000O;26302U;10;12;363;1062;29920000;29920032;5
2008;828233;26000O;26302U;10;12;363;1062;29920000;;1
2008;828233;26000O;26302U;10;12;363;1062;29920000;;5
2008;832254;26000O;26302U;10;12;365;0750;20100000;20100032;4
2008;829611;26000O;26302U;10;12;365;0750;20100000;;4
2008;151561;26000O;26302U;20;09;272;0089;01810000;01810032;5
2008;138076;26000O;26302U;20;09;272;0089;01810000;;5
2008;894794;26000O;26302U;20;12;301;0750;20040000;20040032;4
2008;894695;26000O;26302U;20;12;301;0750;20040000;;4
2008;848508;26000O;26303U;10;12;122;1062;09HB0000;09HB0001;5
2008;846068;26000O;26303U;10;12;122;1062;09HB0000;;5
2008;832503;26000O;26303U;10;12;306;0750;20120000;20120043;4
2008;829860;26000O;26303U;10;12;306;0750;20120000;;4
2008;832379;26000O;26303U;10;12;331;0750;20110000;20110043;4
2008;829736;26000O;26303U;10;12;331;0750;20110000;;4
2008;891513;26000O;26303U;10;12;363;1062;1H100000;1H100535;1
2008;891183;26000O;26303U;10;12;363;1062;1H100000;;1
2008;830768;26000O;26303U;10;12;363;1062;29920000;29920043;1
2008;830768;26000O;26303U;10;12;363;1062;29920000;29920043;5
2008;828234;26000O;26303U;10;12;363;1062;29920000;;1
2008;828234;26000O;26303U;10;12;363;1062;29920000;;5
2008;830900;26000O;26303U;10;12;363;1062;29940000;29940043;1
2008;827946;26000O;26303U;10;12;363;1062;29940000;;1
2008;832255;26000O;26303U;10;12;365;0750;20100000;20100043;4
2008;829612;26000O;26303U;10;12;365;0750;20100000;;4
2008;881757;26000O;26303U;10;28;846;0901;00050000;00050043;8
2008;881748;26000O;26303U;10;28;846;0901;00050000;;8
2008;203093;26000O;26303U;20;09;272;0089;01810000;01810043;5
2008;138108;26000O;26303U;20;09;272;0089;01810000;;5
2008;832131;26000O;26303U;20;12;301;0750;20040000;20040043;4
2008;829471;26000O;26303U;20;12;301;0750;20040000;;4
2008;848509;26000O;26304U;10;12;122;1062;09HB0000;09HB0001;5
2008;846069;26000O;26304U;10;12;122;1062;09HB0000;;5
2008;831629;26000O;26304U;10;12;128;1067;45720000;45720017;1
2008;829363;26000O;26304U;10;12;128;1067;45720000;;1
2008;832504;26000O;26304U;10;12;306;0750;20120000;20120017;4
2008;829861;26000O;26304U;10;12;306;0750;20120000;;4
2008;832380;26000O;26304U;10;12;331;0750;20110000;20110017;4
2008;829737;26000O;26304U;10;12;331;0750;20110000;;4
2008;831000;26000O;26304U;10;12;363;1062;29920000;29920017;1
2008;831000;26000O;26304U;10;12;363;1062;29920000;29920017;5
2008;828322;26000O;26304U;10;12;363;1062;29920000;;1
2008;828322;26000O;26304U;10;12;363;1062;29920000;;5
2008;830901;26000O;26304U;10;12;363;1062;29940000;29940017;1
2008;827947;26000O;26304U;10;12;363;1062;29940000;;1
2008;832256;26000O;26304U;10;12;365;0750;20100000;20100017;4
2008;829613;26000O;26304U;10;12;365;0750;20100000;;4
2008;881758;26000O;26304U;10;28;846;0901;00050000;00050017;8
2008;881749;26000O;26304U;10;28;846;0901;00050000;;8
2008;205743;26000O;26304U;20;09;272;0089;01810000;01810017;5
2008;138142;26000O;26304U;20;09;272;0089;01810000;;5
2008;832132;26000O;26304U;20;12;301;0750;20040000;20040017;4
2008;829472;26000O;26304U;20;12;301;0750;20040000;;4
2008;848510;26000O;26305U;10;12;122;1062;09HB0000;09HB0001;5
2008;846070;26000O;26305U;10;12;122;1062;09HB0000;;5
2008;832505;26000O;26305U;10;12;306;0750;20120000;20120031;4
2008;829862;26000O;26305U;10;12;306;0750;20120000;;4
2008;832381;26000O;26305U;10;12;331;0750;20110000;20110031;4
2008;829738;26000O;26305U;10;12;331;0750;20110000;;4
2008;891409;26000O;26305U;10;12;363;1062;1H100000;1H100399;1
2008;891160;26000O;26305U;10;12;363;1062;1H100000;;1
2008;831001;26000O;26305U;10;12;363;1062;29920000;29920031;1
2008;831001;26000O;26305U;10;12;363;1062;29920000;29920031;5
2008;828323;26000O;26305U;10;12;363;1062;29920000;;1
2008;828323;26000O;26305U;10;12;363;1062;29920000;;5
2008;830902;26000O;26305U;10;12;363;1062;29940000;29940031;1
2008;827948;26000O;26305U;10;12;363;1062;29940000;;1
2008;832257;26000O;26305U;10;12;365;0750;20100000;20100031;4
2008;829614;26000O;26305U;10;12;365;0750;20100000;;4
2008;205591;26000O;26305U;20;09;272;0089;01810000;01810031;5
2008;138174;26000O;26305U;20;09;272;0089;01810000;;5
2008;832133;26000O;26305U;20;12;301;0750;20040000;20040031;4
2008;829473;26000O;26305U;20;12;301;0750;20040000;;4
2008;848511;26000O;26306U;10;12;122;1062;09HB0000;09HB0001;5
2008;846071;26000O;26306U;10;12;122;1062;09HB0000;;5
2008;832506;26000O;26306U;10;12;306;0750;20120000;20120031;4
2008;829863;26000O;26306U;10;12;306;0750;20120000;;4
2008;832382;26000O;26306U;10;12;331;0750;20110000;20110031;4
2008;829739;26000O;26306U;10;12;331;0750;20110000;;4
2008;831002;26000O;26306U;10;12;363;1062;29920000;29920031;1
2008;831002;26000O;26306U;10;12;363;1062;29920000;29920031;5
2008;828324;26000O;26306U;10;12;363;1062;29920000;;1
2008;828324;26000O;26306U;10;12;363;1062;29920000;;5
2008;830903;26000O;26306U;10;12;363;1062;29940000;29940031;1
2008;827949;26000O;26306U;10;12;363;1062;29940000;;1
2008;896811;26000O;26306U;10;12;363;1062;63010000;63010031;1
2008;896809;26000O;26306U;10;12;363;1062;63010000;;1
2008;848368;26000O;26306U;10;12;363;1062;63580000;63580031;1
2008;845929;26000O;26306U;10;12;363;1062;63580000;;1
2008;832258;26000O;26306U;10;12;365;0750;20100000;20100031;4
2008;829615;26000O;26306U;10;12;365;0750;20100000;;4
2008;851873;26000O;26306U;10;28;846;0901;00050000;00050031;8
2008;851872;26000O;26306U;10;28;846;0901;00050000;;8
2008;896958;26000O;26306U;10;28;846;0901;07160000;07160031;8
2008;896957;26000O;26306U;10;28;846;0901;07160000;;8
2008;205531;26000O;26306U;20;09;272;0089;01810000;01810031;5
2008;138208;26000O;26306U;20;09;272;0089;01810000;;5
2008;832134;26000O;26306U;20;12;301;0750;20040000;20040031;4
2008;829474;26000O;26306U;20;12;301;0750;20040000;;4
2008;848512;26000O;26307U;10;12;122;1062;09HB0000;09HB0001;5
2008;846072;26000O;26307U;10;12;122;1062;09HB0000;;5
2008;832507;26000O;26307U;10;12;306;0750;20120000;20120026;4
2008;829864;26000O;26307U;10;12;306;0750;20120000;;4
2008;832383;26000O;26307U;10;12;331;0750;20110000;20110026;4
2008;829740;26000O;26307U;10;12;331;0750;20110000;;4
2008;831003;26000O;26307U;10;12;363;1062;29920000;29920026;1
2008;831003;26000O;26307U;10;12;363;1062;29920000;29920026;5
2008;828325;26000O;26307U;10;12;363;1062;29920000;;1
2008;828325;26000O;26307U;10;12;363;1062;29920000;;5
2008;832259;26000O;26307U;10;12;365;0750;20100000;20100026;4
2008;829616;26000O;26307U;10;12;365;0750;20100000;;4
2008;152543;26000O;26307U;20;09;272;0089;01810000;01810026;5
2008;138242;26000O;26307U;20;09;272;0089;01810000;;5
2008;894796;26000O;26307U;20;12;301;0750;20040000;20040026;4
2008;894696;26000O;26307U;20;12;301;0750;20040000;;4
2008;848513;26000O;26308U;10;12;122;1062;09HB0000;09HB0001;5
2008;846073;26000O;26308U;10;12;122;1062;09HB0000;;5
2008;832015;26000O;26308U;10;12;128;1067;45720000;45720026;1
2008;829367;26000O;26308U;10;12;128;1067;45720000;;1
2008;832508;26000O;26308U;10;12;306;0750;20120000;20120026;4
2008;829865;26000O;26308U;10;12;306;0750;20120000;;4
2008;832384;26000O;26308U;10;12;331;0750;20110000;20110026;4
2008;829741;26000O;26308U;10;12;331;0750;20110000;;4
2008;831004;26000O;26308U;10;12;363;1062;29920000;29920026;1
2008;831004;26000O;26308U;10;12;363;1062;29920000;29920026;5
2008;828326;26000O;26308U;10;12;363;1062;29920000;;1
2008;828326;26000O;26308U;10;12;363;1062;29920000;;5
2008;895383;26000O;26308U;10;12;363;1062;29940000;29940026;1
2008;895382;26000O;26308U;10;12;363;1062;29940000;;1
2008;848298;26000O;26308U;10;12;363;1062;63010000;63010026;1
2008;845859;26000O;26308U;10;12;363;1062;63010000;;1
2008;832260;26000O;26308U;10;12;365;0750;20100000;20100026;4
2008;829617;26000O;26308U;10;12;365;0750;20100000;;4
2008;202917;26000O;26308U;20;09;272;0089;01810000;01810026;5
2008;138274;26000O;26308U;20;09;272;0089;01810000;;5
2008;894798;26000O;26308U;20;12;301;0750;20040000;20040026;4
2008;894697;26000O;26308U;20;12;301;0750;20040000;;4
2008;848514;26000O;26309U;10;12;122;1062;09HB0000;09HB0001;5
2008;846074;26000O;26309U;10;12;122;1062;09HB0000;;5
2008;832509;26000O;26309U;10;12;306;0750;20120000;20120043;4
2008;829866;26000O;26309U;10;12;306;0750;20120000;;4
2008;832385;26000O;26309U;10;12;331;0750;20110000;20110043;4
2008;829742;26000O;26309U;10;12;331;0750;20110000;;4
2008;891410;26000O;26309U;10;12;363;1062;1H100000;1H100375;1
2008;891411;26000O;26309U;10;12;363;1062;1H100000;1H100473;1
2008;891161;26000O;26309U;10;12;363;1062;1H100000;;1
2008;831005;26000O;26309U;10;12;363;1062;29920000;29920043;1
2008;831005;26000O;26309U;10;12;363;1062;29920000;29920043;5
2008;828327;26000O;26309U;10;12;363;1062;29920000;;1
2008;828327;26000O;26309U;10;12;363;1062;29920000;;5
2008;832261;26000O;26309U;10;12;365;0750;20100000;20100043;4
2008;829618;26000O;26309U;10;12;365;0750;20100000;;4
2008;850139;26000O;26309U;10;28;846;0901;00050000;00050043;8
2008;837017;26000O;26309U;10;28;846;0901;00050000;;8
2008;205549;26000O;26309U;20;09;272;0089;01810000;01810043;5
2008;138304;26000O;26309U;20;09;272;0089;01810000;;5
2008;832137;26000O;26309U;20;12;301;0750;20040000;20040043;4
2008;829477;26000O;26309U;20;12;301;0750;20040000;;4
2008;848515;26000O;26310U;10;12;122;1062;09HB0000;09HB0001;5
2008;846075;26000O;26310U;10;12;122;1062;09HB0000;;5
2008;832017;26000O;26310U;10;12;128;1067;45720000;45720051;1
2008;829369;26000O;26310U;10;12;128;1067;45720000;;1
2008;832510;26000O;26310U;10;12;306;0750;20120000;20120051;4
2008;829867;26000O;26310U;10;12;306;0750;20120000;;4
2008;832386;26000O;26310U;10;12;331;0750;20110000;20110051;4
2008;829743;26000O;26310U;10;12;331;0750;20110000;;4
2008;831006;26000O;26310U;10;12;363;1062;29920000;29920051;1
2008;831006;26000O;26310U;10;12;363;1062;29920000;29920051;5
2008;828328;26000O;26310U;10;12;363;1062;29920000;;1
2008;828328;26000O;26310U;10;12;363;1062;29920000;;5
2008;832262;26000O;26310U;10;12;365;0750;20100000;20100051;4
2008;829619;26000O;26310U;10;12;365;0750;20100000;;4
2008;837020;26000O;26310U;10;28;846;0901;00050000;00050001;8
2008;837019;26000O;26310U;10;28;846;0901;00050000;;8
2008;202877;26000O;26310U;20;09;272;0089;01810000;01810051;5
2008;138338;26000O;26310U;20;09;272;0089;01810000;;5
2008;832138;26000O;26310U;20;12;301;0750;20040000;20040051;4
2008;829478;26000O;26310U;20;12;301;0750;20040000;;4
2008;848516;26000O;26311U;10;12;122;1062;09HB0000;09HB0001;5
2008;846076;26000O;26311U;10;12;122;1062;09HB0000;;5
2008;832511;26000O;26311U;10;12;306;0750;20120000;20120015;4
2008;829868;26000O;26311U;10;12;306;0750;20120000;;4
2008;832387;26000O;26311U;10;12;331;0750;20110000;20110015;4
2008;829744;26000O;26311U;10;12;331;0750;20110000;;4
2008;831007;26000O;26311U;10;12;363;1062;29920000;29920015;1
2008;831007;26000O;26311U;10;12;363;1062;29920000;29920015;5
2008;828329;26000O;26311U;10;12;363;1062;29920000;;1
2008;828329;26000O;26311U;10;12;363;1062;29920000;;5
2008;830908;26000O;26311U;10;12;363;1062;29940000;29940015;1
2008;827917;26000O;26311U;10;12;363;1062;29940000;;1
2008;848330;26000O;26311U;10;12;363;1062;63010000;63010015;1
2008;845891;26000O;26311U;10;12;363;1062;63010000;;1
2008;832263;26000O;26311U;10;12;365;0750;20100000;20100015;4
2008;829620;26000O;26311U;10;12;365;0750;20100000;;4
2008;881759;26000O;26311U;10;28;846;0901;00050000;00050015;8
2008;881750;26000O;26311U;10;28;846;0901;00050000;;8
2008;152533;26000O;26311U;20;09;272;0089;01810000;01810015;5
2008;138370;26000O;26311U;20;09;272;0089;01810000;;5
2008;894800;26000O;26311U;20;12;301;0750;20040000;20040015;4
2008;894698;26000O;26311U;20;12;301;0750;20040000;;4
2008;848517;26000O;26312U;10;12;122;1062;09HB0000;09HB0001;5
2008;846077;26000O;26312U;10;12;122;1062;09HB0000;;5
2008;832019;26000O;26312U;10;12;128;1067;45720000;45720029;1
2008;829371;26000O;26312U;10;12;128;1067;45720000;;1
2008;832512;26000O;26312U;10;12;306;0750;20120000;20120029;4
2008;829869;26000O;26312U;10;12;306;0750;20120000;;4
2008;832388;26000O;26312U;10;12;331;0750;20110000;20110029;4
2008;829745;26000O;26312U;10;12;331;0750;20110000;;4
2008;831008;26000O;26312U;10;12;363;1062;29920000;29920029;1
2008;831008;26000O;26312U;10;12;363;1062;29920000;29920029;5
2008;828330;26000O;26312U;10;12;363;1062;29920000;;1
2008;828330;26000O;26312U;10;12;363;1062;29920000;;5
2008;830909;26000O;26312U;10;12;363;1062;29940000;29940029;1
2008;827918;26000O;26312U;10;12;363;1062;29940000;;1
2008;832264;26000O;26312U;10;12;365;0750;20100000;20100029;4
2008;829621;26000O;26312U;10;12;365;0750;20100000;;4
2008;851879;26000O;26312U;10;28;846;0901;00050000;00050029;8
2008;851878;26000O;26312U;10;28;846;0901;00050000;;8
2008;142785;26000O;26312U;20;09;272;0089;01810000;01810029;5
2008;138400;26000O;26312U;20;09;272;0089;01810000;;5
2008;832140;26000O;26312U;20;12;301;0750;20040000;20040029;4
2008;829480;26000O;26312U;20;12;301;0750;20040000;;4
2008;848518;26000O;26313U;10;12;122;1062;09HB0000;09HB0001;5
2008;846078;26000O;26313U;10;12;122;1062;09HB0000;;5
2008;830807;26000O;26313U;10;12;128;1067;45720000;45720032;1
2008;828007;26000O;26313U;10;12;128;1067;45720000;;1
2008;832513;26000O;26313U;10;12;306;0750;20120000;20120032;4
2008;829870;26000O;26313U;10;12;306;0750;20120000;;4
2008;832389;26000O;26313U;10;12;331;0750;20110000;20110032;4
2008;829746;26000O;26313U;10;12;331;0750;20110000;;4
2008;831009;26000O;26313U;10;12;363;1062;29920000;29920032;1
2008;831009;26000O;26313U;10;12;363;1062;29920000;29920032;5
2008;828331;26000O;26313U;10;12;363;1062;29920000;;1
2008;828331;26000O;26313U;10;12;363;1062;29920000;;5
2008;832265;26000O;26313U;10;12;365;0750;20100000;20100032;4
2008;829622;26000O;26313U;10;12;365;0750;20100000;;4
2008;142773;26000O;26313U;20;09;272;0089;01810000;01810032;5
2008;138432;26000O;26313U;20;09;272;0089;01810000;;5
2008;894802;26000O;26313U;20;12;301;0750;20040000;20040032;4
2008;894699;26000O;26313U;20;12;301;0750;20040000;;4
2008;848519;26000O;26314U;10;12;122;1062;09HB0000;09HB0001;5
2008;846079;26000O;26314U;10;12;122;1062;09HB0000;;5
2008;832514;26000O;26314U;10;12;306;0750;20120000;20120042;4
2008;829871;26000O;26314U;10;12;306;0750;20120000;;4
2008;832390;26000O;26314U;10;12;331;0750;20110000;20110042;4
2008;829747;26000O;26314U;10;12;331;0750;20110000;;4
2008;891514;26000O;26314U;10;12;363;1062;1H100000;1H100559;1
2008;891184;26000O;26314U;10;12;363;1062;1H100000;;1
2008;831010;26000O;26314U;10;12;363;1062;29920000;29920042;1
2008;831010;26000O;26314U;10;12;363;1062;29920000;29920042;5
2008;828332;26000O;26314U;10;12;363;1062;29920000;;1
2008;828332;26000O;26314U;10;12;363;1062;29920000;;5
2008;830911;26000O;26314U;10;12;363;1062;29940000;29940042;1
2008;827920;26000O;26314U;10;12;363;1062;29940000;;1
2008;832266;26000O;26314U;10;12;365;0750;20100000;20100042;4
2008;829623;26000O;26314U;10;12;365;0750;20100000;;4
2008;202941;26000O;26314U;20;09;272;0089;01810000;01810042;5
2008;138886;26000O;26314U;20;09;272;0089;01810000;;5
2008;832142;26000O;26314U;20;12;301;0750;20040000;20040042;4
2008;829482;26000O;26314U;20;12;301;0750;20040000;;4
2008;848520;26000O;26315U;10;12;122;1062;09HB0000;09HB0001;5
2008;846080;26000O;26315U;10;12;122;1062;09HB0000;;5
2008;832021;26000O;26315U;10;12;128;1067;45720000;45720023;1
2008;829373;26000O;26315U;10;12;128;1067;45720000;;1
2008;832515;26000O;26315U;10;12;306;0750;20120000;20120023;4
2008;829872;26000O;26315U;10;12;306;0750;20120000;;4
2008;832391;26000O;26315U;10;12;331;0750;20110000;20110023;4
2008;829748;26000O;26315U;10;12;331;0750;20110000;;4
2008;831011;26000O;26315U;10;12;363;1062;29920000;29920023;1
2008;831011;26000O;26315U;10;12;363;1062;29920000;29920023;5
2008;828333;26000O;26315U;10;12;363;1062;29920000;;1
2008;828333;26000O;26315U;10;12;363;1062;29920000;;5
2008;830912;26000O;26315U;10;12;363;1062;29940000;29940023;1
2008;827921;26000O;26315U;10;12;363;1062;29940000;;1
2008;848297;26000O;26315U;10;12;363;1062;63010000;63010023;1
2008;845858;26000O;26315U;10;12;363;1062;63010000;;1
2008;848377;26000O;26315U;10;12;363;1062;63580000;63580023;1
2008;845938;26000O;26315U;10;12;363;1062;63580000;;1
2008;832267;26000O;26315U;10;12;365;0750;20100000;20100023;4
2008;829624;26000O;26315U;10;12;365;0750;20100000;;4
2008;152673;26000O;26315U;20;09;272;0089;01810000;01810023;5
2008;138920;26000O;26315U;20;09;272;0089;01810000;;5
2008;894803;26000O;26315U;20;12;301;0750;20040000;20040023;4
2008;894701;26000O;26315U;20;12;301;0750;20040000;;4
2008;848521;26000O;26316U;10;12;122;1062;09HB0000;09HB0001;5
2008;846081;26000O;26316U;10;12;122;1062;09HB0000;;5
2008;894608;26000O;26316U;10;12;306;0750;20120000;20120051;4
2008;894599;26000O;26316U;10;12;306;0750;20120000;;4
2008;894609;26000O;26316U;10;12;331;0750;20110000;20110051;4
2008;894594;26000O;26316U;10;12;331;0750;20110000;;4
2008;891414;26000O;26316U;10;12;363;1062;1H100000;1H100363;1
2008;891415;26000O;26316U;10;12;363;1062;1H100000;1H100379;1
2008;891416;26000O;26316U;10;12;363;1062;1H100000;1H100443;1
2008;891163;26000O;26316U;10;12;363;1062;1H100000;;1
2008;831012;26000O;26316U;10;12;363;1062;29920000;29920051;1
2008;831012;26000O;26316U;10;12;363;1062;29920000;29920051;5
2008;828334;26000O;26316U;10;12;363;1062;29920000;;1
2008;828334;26000O;26316U;10;12;363;1062;29920000;;5
2008;894610;26000O;26316U;10;12;365;0750;20100000;20100051;4
2008;894606;26000O;26316U;10;12;365;0750;20100000;;4
2008;872616;26000O;26316U;10;28;846;0901;00050000;00050051;8
2008;872607;26000O;26316U;10;28;846;0901;00050000;;8
2008;206935;26000O;26316U;20;09;272;0089;01810000;01810051;5
2008;138952;26000O;26316U;20;09;272;0089;01810000;;5
2008;894607;26000O;26316U;20;12;301;0750;20040000;20040051;4
2008;894592;26000O;26316U;20;12;301;0750;20040000;;4
2008;848522;26000O;26317U;10;12;122;1062;09HB0000;09HB0001;5
2008;846082;26000O;26317U;10;12;122;1062;09HB0000;;5
2008;830808;26000O;26317U;10;12;128;1067;45720000;45720023;1
2008;828008;26000O;26317U;10;12;128;1067;45720000;;1
2008;832517;26000O;26317U;10;12;306;0750;20120000;20120023;4
2008;829874;26000O;26317U;10;12;306;0750;20120000;;4
2008;832393;26000O;26317U;10;12;331;0750;20110000;20110023;4
2008;829750;26000O;26317U;10;12;331;0750;20110000;;4
2008;831013;26000O;26317U;10;12;363;1062;29920000;29920023;1
2008;831013;26000O;26317U;10;12;363;1062;29920000;29920023;5
2008;828335;26000O;26317U;10;12;363;1062;29920000;;1
2008;828335;26000O;26317U;10;12;363;1062;29920000;;5
2008;830914;26000O;26317U;10;12;363;1062;29940000;29940023;1
2008;827923;26000O;26317U;10;12;363;1062;29940000;;1
2008;832269;26000O;26317U;10;12;365;0750;20100000;20100023;4
2008;829626;26000O;26317U;10;12;365;0750;20100000;;4
2008;881760;26000O;26317U;10;28;846;0901;00050000;00050023;8
2008;881751;26000O;26317U;10;28;846;0901;00050000;;8
2008;206207;26000O;26317U;20;09;272;0089;01810000;01810023;5
2008;138984;26000O;26317U;20;09;272;0089;01810000;;5
2008;894807;26000O;26317U;20;12;301;0750;20040000;20040023;4
2008;894703;26000O;26317U;20;12;301;0750;20040000;;4
2008;848523;26000O;26318U;10;12;122;1062;09HB0000;09HB0001;5
2008;846083;26000O;26318U;10;12;122;1062;09HB0000;;5
2008;832518;26000O;26318U;10;12;306;0750;20120000;20120031;4
2008;829875;26000O;26318U;10;12;306;0750;20120000;;4
2008;832394;26000O;26318U;10;12;331;0750;20110000;20110031;4
2008;829751;26000O;26318U;10;12;331;0750;20110000;;4
2008;831014;26000O;26318U;10;12;363;1062;29920000;29920031;1
2008;831014;26000O;26318U;10;12;363;1062;29920000;29920031;5
2008;828336;26000O;26318U;10;12;363;1062;29920000;;1
2008;828336;26000O;26318U;10;12;363;1062;29920000;;5
2008;830915;26000O;26318U;10;12;363;1062;29940000;29940031;1
2008;827924;26000O;26318U;10;12;363;1062;29940000;;1
2008;848320;26000O;26318U;10;12;363;1062;63010000;63010031;1
2008;845881;26000O;26318U;10;12;363;1062;63010000;;1
2008;832270;26000O;26318U;10;12;365;0750;20100000;20100031;4
2008;829627;26000O;26318U;10;12;365;0750;20100000;;4
2008;202867;26000O;26318U;20;09;272;0089;01810000;01810031;5
2008;139016;26000O;26318U;20;09;272;0089;01810000;;5
2008;894810;26000O;26318U;20;12;301;0750;20040000;20040031;4
2008;894705;26000O;26318U;20;12;301;0750;20040000;;4
2008;848524;26000O;26319U;10;12;122;1062;09HB0000;09HB0001;5
2008;846084;26000O;26319U;10;12;122;1062;09HB0000;;5
2008;832024;26000O;26319U;10;12;128;1067;45720000;45720031;1
2008;829376;26000O;26319U;10;12;128;1067;45720000;;1
2008;832519;26000O;26319U;10;12;306;0750;20120000;20120031;4
2008;829876;26000O;26319U;10;12;306;0750;20120000;;4
2008;832395;26000O;26319U;10;12;331;0750;20110000;20110031;4
2008;829752;26000O;26319U;10;12;331;0750;20110000;;4
2008;891422;26000O;26319U;10;12;363;1062;1H100000;1H100309;1
2008;891423;26000O;26319U;10;12;363;1062;1H100000;1H100331;1
2008;891424;26000O;26319U;10;12;363;1062;1H100000;1H100503;1
2008;891165;26000O;26319U;10;12;363;1062;1H100000;;1
2008;831015;26000O;26319U;10;12;363;1062;29920000;29920031;1
2008;831015;26000O;26319U;10;12;363;1062;29920000;29920031;5
2008;828337;26000O;26319U;10;12;363;1062;29920000;;1
2008;828337;26000O;26319U;10;12;363;1062;29920000;;5
2008;830724;26000O;26319U;10;12;363;1062;29940000;29940031;1
2008;827925;26000O;26319U;10;12;363;1062;29940000;;1
2008;832271;26000O;26319U;10;12;365;0750;20100000;20100031;4
2008;829628;26000O;26319U;10;12;365;0750;20100000;;4
2008;202949;26000O;26319U;20;09;272;0089;01810000;01810031;5
2008;139048;26000O;26319U;20;09;272;0089;01810000;;5
2008;894811;26000O;26319U;20;12;301;0750;20040000;20040031;4
2008;894707;26000O;26319U;20;12;301;0750;20040000;;4
2008;848525;26000O;26320U;10;12;122;1062;09HB0000;09HB0001;5
2008;846085;26000O;26320U;10;12;122;1062;09HB0000;;5
2008;832520;26000O;26320U;10;12;306;0750;20120000;20120031;4
2008;829877;26000O;26320U;10;12;306;0750;20120000;;4
2008;832396;26000O;26320U;10;12;331;0750;20110000;20110031;4
2008;829753;26000O;26320U;10;12;331;0750;20110000;;4
2008;831016;26000O;26320U;10;12;363;1062;29920000;29920031;1
2008;831016;26000O;26320U;10;12;363;1062;29920000;29920031;5
2008;828338;26000O;26320U;10;12;363;1062;29920000;;1
2008;828338;26000O;26320U;10;12;363;1062;29920000;;5
2008;830725;26000O;26320U;10;12;363;1062;29940000;29940031;1
2008;827926;26000O;26320U;10;12;363;1062;29940000;;1
2008;832272;26000O;26320U;10;12;365;0750;20100000;20100031;4
2008;829629;26000O;26320U;10;12;365;0750;20100000;;4
2008;202997;26000O;26320U;20;09;272;0089;01810000;01810031;5
2008;139082;26000O;26320U;20;09;272;0089;01810000;;5
